Code_Ligne,Variante,succession,stop_id,descr_fr,descr_nl,alpha_fr,alpha_nl,coord_x,coord_y,mode,numero_lig,terminus
047b,"2","6","9605",MINNEMOLEN,MINNEMOLEN,Minnemolen,Minnemolen,152648.00000000000,178969.00000000000,B,"47",HEEMBEEK
047b,"2","7","9606",ENNEPETAL,ENNEPETAL,Ennepetal,Ennepetal,152655.00000000000,178802.00000000000,B,"47",HEEMBEEK
047b,"2","8","9632",TWEE LEEUWENWEG,TWEE LEEUWENWEG,Twee Leeuwenweg,Twee Leeuwenweg,152343.00000000000,178510.00000000000,B,"47",HEEMBEEK
047b,"2","9","9634",VTM,VTM,VTM,VTM,152042.60000000001,178205.50000000000,B,"47",HEEMBEEK
047b,"2","10","9635",HOOGVELD,HOOGVELD,Hoogveld,Hoogveld,151552.00000000000,177756.00000000000,B,"47",HEEMBEEK
047b,"2","11","2352",HOP. MILITAIRE,MILITAIR HOSP.,Hôpital Militaire,Militair Hospitaal,151403.50000000000,177462.39999999999,B,"47",HEEMBEEK
047b,"2","12","2329",SAO,DOO,SAO,DOO,151608.00000000000,177251.00000000000,B,"47",HEEMBEEK
047b,"2","13","3002",DGHR DOMAINE MIL.,DGHR MIL. DOMEIN,DGHR Domaine Militaire,DGHR Militair Domein,151947.00000000000,177308.00000000000,B,"47",HEEMBEEK
047b,"2","14","2358",ANTOON VAN OSS,ANTOON VAN OSS,Antoon Van Oss,Antoon Van Oss,152305.00000000000,177196.00000000000,B,"47",HEEMBEEK
047b,"2","15","2359",TRASSERSWEG,TRASSERSWEG,Trassersweg,Trassersweg,152053.00000000000,176921.00000000000,B,"47",HEEMBEEK
047b,"2","16","2360",CHEMIN VERT,GROENWEG,Chemin Vert,Groenweg,152125.00000000000,176531.00000000000,B,"47",HEEMBEEK
047b,"2","17","2361",RAMIER,BOSDUIF,Ramier,Bosduif,151860.00000000000,176171.00000000000,B,"47",HEEMBEEK
047b,"2","18",2362B,PETER BENOIT,PETER BENOIT,Peter Benoit,Peter Benoit,151316.00000000000,176093.00000000000,B,"47",HEEMBEEK
047b,"2","19","2363",ZAVELPUT,ZAVELPUT,Zavelput,Zavelput,150972.00000000000,176029.00000000000,B,"47",HEEMBEEK
047b,"2","20","1974",PRES COMMUNS,GEMENEBEEMDEN,Prés Communs,Gemenebeemden,150763.00000000000,175636.00000000000,B,"47",HEEMBEEK
047b,"2","21","2299",HEEMBEEK,HEEMBEEK,Heembeek,Heembeek,150419.00000000000,175389.00000000000,B,"47",HEEMBEEK
048b,"1","1","2733",ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148394.00000000000,170476.00000000000,B,"48",DECROLY
048b,"1","2","1063",CESAR DE PAEPE,CESAR DE PAEPE,César De Paepe,César De Paepe,148735.00000000000,170275.00000000000,B,"48",DECROLY
048b,"1","3","1167",CHAPELLE,KAPELLEKERK,Chapelle,Kapellekerk,148719.00000000000,170055.00000000000,B,"48",DECROLY
048b,"1","4","1168",JEU DE BALLE,VOSSENPLEIN,Jeu de Balle,Vossenplein,148459.00000000000,169668.00000000000,B,"48",DECROLY
048b,"1","5","1169",PORTE DE HAL,HALLEPOORT,Porte de Hal,Hallepoort,148201.00000000000,169332.00000000000,B,"48",DECROLY
048b,"1","6","2780",GARE DU MIDI,ZUIDSTATION,Gare du Midi,Zuidstation,147936.39999999999,169570.10000000001,B,"48",DECROLY
048b,"1","7","2539",SUEDE,ZWEDEN,Suède,Zweden,147680.00000000000,169298.00000000000,B,"48",DECROLY
048b,"1","8","2777",AVENUE DU ROI,KONINGSLAAN,Avenue du Roi,Koningslaan,147499.10000000001,168969.20000000001,B,"48",DECROLY
048b,"1","9","2774",SERBIE,SERVIE,Serbie,Servie,147539.29999999999,168684.39999999999,B,"48",DECROLY
048b,"1","10","2772",ROCHEFORT,ROCHEFORT,Rochefort,Rochefort,147602.79999999999,168231.29999999999,B,"48",DECROLY
048b,"1","11","2407",LAINE,LAINE,Laîné,Laîné,147553.00000000000,167880.00000000000,B,"48",DECROLY
048b,"1","12","2408",MONT KEMMEL,KEMMELBERG,Mont Kemmel,Kemmelberg,147846.00000000000,167828.00000000000,B,"48",DECROLY
048b,"1","13","2957",ALBERT,ALBERT,Albert,Albert,148105.00000000000,167887.00000000000,B,"48",DECROLY
048b,"1","14","5810",TIMMERMANS,TIMMERMANS,Timmermans,Timmermans,148041.00000000000,167571.00000000000,B,"48",DECROLY
048b,"1","15","5811",MOLIERE-LONGCHAMP,MOLIERE-LONGCHAMP,Molière-Longchamp,Molière-Longchamp,147972.00000000000,167314.00000000000,B,"48",DECROLY
048b,"1","16","2410",ALTITUDE CENT,HOOGTE HONDERD,Altitude Cent,Hoogte Honderd,147683.00000000000,167311.00000000000,B,"48",DECROLY
048b,"1","17",2411B,DUDEN,DUDEN,Duden,Duden,147457.00000000000,167143.00000000000,B,"48",DECROLY
048b,"1","18",2937B,MYSTERE,MYSTERIE,Mystère,Mysterie,147310.20000000001,167034.00000000000,B,"48",DECROLY
048b,"1","19","2412",DOMAINE,DOMEIN,Domaine,Domein,147201.00000000000,166693.00000000000,B,"48",DECROLY
048b,"1","20","2633",GATTI DE GAMOND,GATTI DE GAMOND,Gatti de Gamond,Gatti de Gamond,147160.00000000000,166287.00000000000,B,"48",DECROLY
048b,"1","21","2414",DECROLY,DECROLY,Decroly,Decroly,147119.00000000000,165986.00000000000,B,"48",DECROLY
048b,"1","22","2415",AULNE,ELZEBOOM,Aulne,Elzeboom,147303.00000000000,165833.00000000000,B,"48",DECROLY
048b,"1","23","2452",VICTOR ALLARD,VICTOR ALLARD,Victor Allard,Victor Allard,147080.00000000000,165587.00000000000,B,"48",DECROLY
048b,"1","24","2306",DECROLY,DECROLY,Decroly,Decroly,147081.00000000000,166112.00000000000,B,"48",DECROLY
048b,"2","1","2306",DECROLY,DECROLY,Decroly,Decroly,147081.00000000000,166112.00000000000,B,"48",ANNEESSENS
048b,"2","2","2634",GATTI DE GAMOND,GATTI DE GAMOND,Gatti de Gamond,Gatti de Gamond,147150.00000000000,166357.00000000000,B,"48",ANNEESSENS
048b,"2","3","2455",DOMAINE,DOMEIN,Domaine,Domein,147210.00000000000,166719.20000000001,B,"48",ANNEESSENS
048b,"2","4",2954B,MYSTERE,MYSTERIE,Mystère,Mysterie,147328.10000000001,167037.20000000001,B,"48",ANNEESSENS
048b,"2","5","2456",DUDEN,DUDEN,Duden,Duden,147474.00000000000,167147.00000000000,B,"48",ANNEESSENS
048b,"2","6","2457",ALTITUDE CENT,HOOGTE HONDERD,Altitude Cent,Hoogte Honderd,147704.00000000000,167316.00000000000,B,"48",ANNEESSENS
048b,"2","7","5858",MOLIERE-LONGCHAMP,MOLIERE-LONGCHAMP,Molière-Longchamp,Molière-Longchamp,147984.00000000000,167330.00000000000,B,"48",ANNEESSENS
048b,"2","8","5859",TIMMERMANS,TIMMERMANS,Timmermans,Timmermans,148061.00000000000,167615.00000000000,B,"48",ANNEESSENS
048b,"2","9","2934",ALBERT,ALBERT,Albert,Albert,148088.00000000000,167915.00000000000,B,"48",ANNEESSENS
048b,"2","10","2459",MONT KEMMEL,KEMMELBERG,Mont Kemmel,Kemmelberg,147819.00000000000,167854.00000000000,B,"48",ANNEESSENS
048b,"2","11","2460",LAINE,LAINE,Laîné,Laîné,147597.00000000000,167848.00000000000,B,"48",ANNEESSENS
048b,"2","12","2767",ROCHEFORT,ROCHEFORT,Rochefort,Rochefort,147620.89999999999,168247.89999999999,B,"48",ANNEESSENS
048b,"2","13","2773",SERBIE,SERVIE,Serbie,Servie,147563.70000000001,168657.10000000001,B,"48",ANNEESSENS
048b,"2","14","2775",AVENUE DU ROI,KONINGSLAAN,Avenue du Roi,Koningslaan,147511.29999999999,169029.79999999999,B,"48",ANNEESSENS
048b,"2","15","2671",SUEDE,ZWEDEN,Suède,Zweden,147700.00000000000,169311.00000000000,B,"48",ANNEESSENS
048b,"2","16","2778",GARE DU MIDI,ZUIDSTATION,Gare du Midi,Zuidstation,147844.60000000001,169528.89999999999,B,"48",ANNEESSENS
048b,"2","17","2467",PORTE DE HAL,HALLEPOORT,Porte de Hal,Hallepoort,148277.60000000001,169128.20000000001,B,"48",ANNEESSENS
048b,"2","18","1125",HOP. SAINT-PIERRE,SINT-PIETERS-ZKH.,Hôpital Saint-Pierre,Sint-Pieters-ziekenhuis,148408.00000000000,169365.00000000000,B,"48",ANNEESSENS
048b,"2","19","1126",JEU DE BALLE,VOSSENPLEIN,Jeu de Balle,Vossenplein,148611.00000000000,169668.00000000000,B,"48",ANNEESSENS
048b,"2","20","1127",CHAPELLE,KAPELLEKERK,Chapelle,Kapellekerk,148807.00000000000,170093.00000000000,B,"48",ANNEESSENS
048b,"2","21","3630",GRAND SABLON,GROTE ZAVEL,Grand Sablon,Grote Zavel,148971.39999999999,170197.89999999999,B,"48",ANNEESSENS
048b,"2","22","1781",GRAND-PLACE,GROTE MARKT,Grand-Place,Grote Markt,148801.00000000000,170511.00000000000,B,"48",ANNEESSENS
048b,"2","23","2744",MANNEKEN-PIS,MANNEKEN-PIS,Manneken-Pis,Manneken-Pis,148630.00000000000,170594.00000000000,B,"48",ANNEESSENS
048b,"2","24","2737",ROUPPE,ROUPPE,Rouppe,Rouppe,148334.00000000000,170309.00000000000,B,"48",ANNEESSENS
048b,"2","25","2733",ANNEESSENS,ANNEESSENS,Anneessens,Anneessens,148394.00000000000,170476.00000000000,B,"48",ANNEESSENS
049b,"1","1","2531",GARE DU MIDI,ZUIDSTATION,Gare du Midi,Zuidstation,147822.00000000000,169547.00000000000,B,"49",SIMONIS
049b,"1","2","2539",SUEDE,ZWEDEN,Suède,Zweden,147680.00000000000,169298.00000000000,B,"49",SIMONIS
049b,"1","3","2544",AVENUE DU ROI,KONINGSLAAN,Avenue du Roi,Koningslaan,147427.00000000000,168997.00000000000,B,"49",SIMONIS
049b,"1","4","2548",IMPRIMERIE,DRUKKERIJ,Imprimerie,Drukkerij,147212.00000000000,168726.00000000000,B,"49",SIMONIS
049b,"1","5","2553",ORBAN,ORBAN,Orban,Orban,147071.00000000000,168524.00000000000,B,"49",SIMONIS
049b,"1","6","2546",WIELS,WIELS,Wiels,Wiels,146945.00000000000,168193.00000000000,B,"49",SIMONIS
049b,"1","7","2551",CHARROI,GERIJ,Charroi,Gerij,146687.00000000000,167972.00000000000,B,"49",SIMONIS
049b,"1","8","2556",ILE SAINTE-HELENE,EILAND ST-HELENA,Île Sainte-Hélène,Eiland Sint-Helena,146291.00000000000,168119.79999999999,B,"49",SIMONIS
049b,"1","9","3681",DIGUE DU CANAL,VAARTDIJK,Digue du Canal,Vaartdijk,145913.00000000000,168173.00000000000,B,"49",SIMONIS
049b,"1","10","2550",VAN KALKEN,VAN KALKEN,van Kalken,van Kalken,145509.00000000000,168515.00000000000,B,"49",SIMONIS
049b,"1","11","2252",ARISTIDE BRIAND,ARISTIDE BRIAND,Aristide Briand,Aristide Briand,145346.00000000000,168727.00000000000,B,"49",SIMONIS
049b,"1","12",6483B,VEEWEYDE,VEEWEIDE,Veeweyde,Veeweide,145234.70000000001,168881.50000000000,B,"49",SIMONIS
049b,"1","13","2254",MEIR,MEIR,Meir,Meir,145300.00000000000,169086.00000000000,B,"49",SIMONIS
049b,"1","14",2256B,SAINT-GUIDON,SINT-GUIDO,Saint-Guidon,Sint-Guido,145627.00000000000,169379.00000000000,B,"49",SIMONIS
049b,"1","15",2562B,MAISON D'ERASME,ERASMUSHUIS,Maison d'Erasme,Erasmushuis,145680.00000000000,169651.00000000000,B,"49",SIMONIS
049b,"1","16","2560",BEAUTE,SCHOONHEID,Beauté,Schoonheid,145642.00000000000,169871.00000000000,B,"49",SIMONIS
049b,"1","17","2561",JAKOB SMITS,JAKOB SMITS,Jakob Smits,Jakob Smits,145386.00000000000,170168.00000000000,B,"49",SIMONIS
049b,"1","18","1257",PAULSEN,PAULSEN,Paulsen,Paulsen,145160.00000000000,170374.00000000000,B,"49",SIMONIS
049b,"1","19","2579",PETERBOS,PETERBOS,Peterbos,Peterbos,144903.00000000000,170432.00000000000,B,"49",SIMONIS
049b,"1","20","2564",PRINCE DE LIEGE,PRINS VAN LUIK,Prince de Liège,Prins van Luik,145095.00000000000,170780.00000000000,B,"49",SIMONIS
049b,"1","21","2565",MACHTENS,MACHTENS,Machtens,Machtens,145208.00000000000,171253.00000000000,B,"49",SIMONIS
049b,"1","22",2566B,CANDRIES,CANDRIES,Candries,Candries,145676.39999999999,171687.10000000001,B,"49",SIMONIS
049b,"1","23","2567",LEROY,LEROY,Leroy,Leroy,145821.00000000000,171836.00000000000,B,"49",SIMONIS
049b,"1","24","2568",CIM. DE MOLENBEEK,BEGR. MOLENBEEK,Cimetière de Molenbeek,Begraafplaats van Molenbeek,145989.00000000000,172034.00000000000,B,"49",SIMONIS
049b,"1","25","1097",BASTOGNE,BASTENAKEN,Bastogne,Bastenaken,146278.00000000000,172322.00000000000,B,"49",SIMONIS
049b,"1","26","1098",SIPPELBERG,SIPPELBERG,Sippelberg,Sippelberg,146722.00000000000,172385.00000000000,B,"49",SIMONIS
049b,"1","27","1172",LIBERTE,VRIJHEID,Liberté,Vrijheid,147007.00000000000,172479.00000000000,B,"49",SIMONIS
049b,"1","28","1286",SIMONIS,SIMONIS,Simonis,Simonis,147327.29999999999,172514.00000000000,B,"49",SIMONIS
049b,"1","29","1288",SIMONIS,SIMONIS,Simonis,Simonis,147315.00000000000,172547.00000000000,B,"49",SIMONIS
049b,"2","1","1288",SIMONIS,SIMONIS,Simonis,Simonis,147315.00000000000,172547.00000000000,B,"49",GARE DU MIDI
049b,"2","2","1184",LIBERTE,VRIJHEID,Liberté,Vrijheid,146968.79999999999,172486.10000000001,B,"49",GARE DU MIDI
049b,"2","3","1182",SIPPELBERG,SIPPELBERG,Sippelberg,Sippelberg,146704.00000000000,172399.00000000000,B,"49",GARE DU MIDI
049b,"2","4","1197",BASTOGNE,BASTENAKEN,Bastogne,Bastenaken,146297.00000000000,172331.00000000000,B,"49",GARE DU MIDI
049b,"2","5","2511",CIM. DE MOLENBEEK,BEGR. MOLENBEEK,Cimetière de Molenbeek,Begraafplaats van Molenbeek,145951.00000000000,172028.00000000000,B,"49",GARE DU MIDI
049b,"2","6","2512",LEROY,LEROY,Leroy,Leroy,145787.00000000000,171842.00000000000,B,"49",GARE DU MIDI
049b,"2","7","2513",CANDRIES,CANDRIES,Candries,Candries,145586.00000000000,171624.00000000000,B,"49",GARE DU MIDI
049b,"2","8","2514",MACHTENS,MACHTENS,Machtens,Machtens,145191.00000000000,171264.00000000000,B,"49",GARE DU MIDI
049b,"2","9","2522",PRINCE DE LIEGE,PRINS VAN LUIK,Prince de Liège,Prins van Luik,145043.00000000000,170655.00000000000,B,"49",GARE DU MIDI
049b,"2","10","2536",PETERBOS,PETERBOS,Peterbos,Peterbos,144861.00000000000,170337.00000000000,B,"49",GARE DU MIDI
049b,"2","11","1207",PAULSEN,PAULSEN,Paulsen,Paulsen,145192.00000000000,170343.00000000000,B,"49",GARE DU MIDI
049b,"2","12","2532",JAKOB SMITS,JAKOB SMITS,Jakob Smits,Jakob Smits,145401.00000000000,170118.00000000000,B,"49",GARE DU MIDI
049b,"2","13","2533",BEAUTE,SCHOONHEID,Beauté,Schoonheid,145587.00000000000,169911.00000000000,B,"49",GARE DU MIDI
049b,"2","14","2534",BROEREN,BROEREN,Broeren,Broeren,145852.00000000000,169833.00000000000,B,"49",GARE DU MIDI
049b,"2","15","3709",RESISTANCE,VERZET,Résistance,Verzet,145966.00000000000,169542.00000000000,B,"49",GARE DU MIDI
049b,"2","16",2535B,SAINT-GUIDON,SINT-GUIDO,Saint-Guidon,Sint-Guido,145527.00000000000,169357.00000000000,B,"49",GARE DU MIDI
049b,"2","17","2323",MEIR,MEIR,Meir,Meir,145355.00000000000,169181.00000000000,B,"49",GARE DU MIDI
049b,"2","18",6484B,VEEWEYDE,VEEWEIDE,Veeweyde,Veeweide,145205.10000000001,168815.70000000001,B,"49",GARE DU MIDI
049b,"2","19","2225",ARISTIDE BRIAND,ARISTIDE BRIAND,Aristide Briand,Aristide Briand,145392.00000000000,168711.00000000000,B,"49",GARE DU MIDI
049b,"2","20","2226",VAN KALKEN,VAN KALKEN,van Kalken,van Kalken,145499.60000000001,168464.00000000000,B,"49",GARE DU MIDI
049b,"2","21","3682",DIGUE DU CANAL,VAARTDIJK,Digue du Canal,Vaartdijk,145893.00000000000,168154.00000000000,B,"49",GARE DU MIDI
049b,"2","22","2523",ILE SAINTE-HELENE,EILAND ST-HELENA,Île Sainte-Hélène,Eiland Sint-Helena,146324.00000000000,168095.00000000000,B,"49",GARE DU MIDI
049b,"2","23","2524",CHARROI,GERIJ,Charroi,Gerij,146751.00000000000,167987.00000000000,B,"49",GARE DU MIDI
049b,"2","24","5159",WIELS,WIELS,Wiels,Wiels,147011.00000000000,168273.00000000000,B,"49",GARE DU MIDI
049b,"2","25","5757",ORBAN,ORBAN,Orban,Orban,147093.00000000000,168539.00000000000,B,"49",GARE DU MIDI
049b,"2","26","2672",IMPRIMERIE,DRUKKERIJ,Imprimerie,Drukkerij,147321.00000000000,168843.00000000000,B,"49",GARE DU MIDI
049b,"2","27","2670",AVENUE DU ROI,KONINGSLAAN,Avenue du Roi,Koningslaan,147471.00000000000,169030.00000000000,B,"49",GARE DU MIDI
049b,"2","28","2671",SUEDE,ZWEDEN,Suède,Zweden,147700.00000000000,169311.00000000000,B,"49",GARE DU MIDI
049b,"2","29","2500",GARE DU MIDI,ZUIDSTATION,Gare du Midi,Zuidstation,147775.00000000000,169607.00000000000,B,"49",GARE DU MIDI
050b,"1","1","2531",GARE DU MIDI,ZUIDSTATION,Gare du Midi,Zuidstation,147822.00000000000,169547.00000000000,B,"50",LOT STATION
050b,"1","2","2539",SUEDE,ZWEDEN,Suède,Zweden,147680.00000000000,169298.00000000000,B,"50",LOT STATION
050b,"1","3","2544",AVENUE DU ROI,KONINGSLAAN,Avenue du Roi,Koningslaan,147427.00000000000,168997.00000000000,B,"50",LOT STATION
050b,"1","4","2548",IMPRIMERIE,DRUKKERIJ,Imprimerie,Drukkerij,147212.00000000000,168726.00000000000,B,"50",LOT STATION
050b,"1","5","2553",ORBAN,ORBAN,Orban,Orban,147071.00000000000,168524.00000000000,B,"50",LOT STATION
050b,"1","6","2546",WIELS,WIELS,Wiels,Wiels,146945.00000000000,168193.00000000000,B,"50",LOT STATION
050b,"1","7","2555",CHARROI,GERIJ,Charroi,Gerij,146703.60000000001,167916.00000000000,B,"50",LOT STATION
050b,"1","8","1015",BERVOETS,BERVOETS,Bervoets,Bervoets,146555.50000000000,167357.70000000001,B,"50",LOT STATION
050b,"1","9","5915",FOREST CENTRE,VORST CENTRUM,Forest Centre,Vorst Centrum,146482.00000000000,166852.00000000000,B,"50",LOT STATION
050b,"1","10","5719",SAINT-DENIS,SINT-DENIJS,Saint-Denis,Sint-Denijs,146391.10000000001,166607.29999999999,B,"50",LOT STATION
050b,"1","11","5720",MAX WALLER,MAX WALLER,Max Waller,Max Waller,146147.29999999999,166217.79999999999,B,"50",LOT STATION
050b,"1","12","2608",BEMPT,BEMPT,Bempt,Bempt,146302.00000000000,165748.00000000000,B,"50",LOT STATION
050b,"1","13","5721",NEERSTALLE,NEERSTALLE,Neerstalle,Neerstalle,146388.00000000000,165598.00000000000,B,"50",LOT STATION
050b,"1","14","2664",UCCLE SPORT,UKKEL SPORT,Uccle Sport,Ukkel Sport,146045.29999999999,165331.79999999999,B,"50",LOT STATION
050b,"1","15","2609",RUE LONGUE,LANGESTRAAT,Rue Longue,Langestraat,145818.00000000000,165128.00000000000,B,"50",LOT STATION
050b,"1","16","2611",GILSON,GILSON,Gilson,Gilson,145621.00000000000,164927.00000000000,B,"50",LOT STATION
050b,"1","17","9651",KERK RUISBROEK,KERK RUISBROEK,Kerk Ruisbroek,Kerk Ruisbroek,145043.00000000000,164384.00000000000,B,"50",LOT STATION
050b,"1","18","9652",RUISBROEK CENTRUM,RUISBROEK CENTRUM,Ruisbroek Centrum,Ruisbroek Centrum,144917.00000000000,164050.00000000000,B,"50",LOT STATION
050b,"1","19","9660",SPORTCENTRUM,SPORTCENTRUM,Sportcentrum,Sportcentrum,144619.00000000000,163723.00000000000,B,"50",LOT STATION
050b,"1","20","9654",KAPEL RUISBROEK,KAPEL RUISBROEK,Kapel Ruisbroek,Kapel Ruisbroek,144384.00000000000,163448.00000000000,B,"50",LOT STATION
050b,"1","21","9655",VOETBALCLUB,VOETBALCLUB,Voetbalclub,Voetbalclub,144167.00000000000,163220.00000000000,B,"50",LOT STATION
050b,"1","22","9656",BEKA,BEKA,Beka,Beka,143838.00000000000,162630.00000000000,B,"50",LOT STATION
050b,"1","23","9657",WATERBURY,WATERBURY,Waterbury,Waterbury,143634.00000000000,162247.00000000000,B,"50",LOT STATION
050b,"1","24","9658",LOT STATION,LOT STATION,Lot Station,Lot Station,143295.00000000000,161711.00000000000,B,"50",LOT STATION
050b,"2","1","9658",LOT STATION,LOT STATION,Lot Station,Lot Station,143295.00000000000,161711.00000000000,B,"50",GARE DU MIDI
050b,"2","2","9659",STATION LOT,STATION LOT,Station Lot,Station Lot,143383.00000000000,161840.00000000000,B,"50",GARE DU MIDI
050b,"2","3","9677",WATERBURY,WATERBURY,Waterbury,Waterbury,143675.00000000000,162318.00000000000,B,"50",GARE DU MIDI
050b,"2","4","9678",BEKA,BEKA,Beka,Beka,143834.00000000000,162617.00000000000,B,"50",GARE DU MIDI
050b,"2","5","9679",VOETBALCLUB,VOETBALCLUB,Voetbalclub,Voetbalclub,144186.00000000000,163236.00000000000,B,"50",GARE DU MIDI
050b,"2","6","9680",KAPEL RUISBROEK,KAPEL RUISBROEK,Kapel Ruisbroek,Kapel Ruisbroek,144377.00000000000,163437.00000000000,B,"50",GARE DU MIDI
050b,"2","7","9685",SPORTCENTRUM,SPORTCENTRUM,Sportcentrum,Sportcentrum,144666.00000000000,163753.00000000000,B,"50",GARE DU MIDI
050b,"2","8","9682",RUISBROEK CENTRUM,RUISBROEK CENTRUM,Ruisbroek Centrum,Ruisbroek Centrum,144879.00000000000,163999.00000000000,B,"50",GARE DU MIDI
050b,"2","9","9683",KERK RUISBROEK,KERK RUISBROEK,Kerk Ruisbroek,Kerk Ruisbroek,145119.00000000000,164432.00000000000,B,"50",GARE DU MIDI
050b,"2","10","2659",GILSON,GILSON,Gilson,Gilson,145620.00000000000,164922.00000000000,B,"50",GARE DU MIDI
050b,"2","11","2661",RUE LONGUE,LANGESTRAAT,Rue Longue,Langestraat,145851.00000000000,165153.00000000000,B,"50",GARE DU MIDI
050b,"2","12",2662B,UCCLE SPORT,UKKEL SPORT,Uccle Sport,Ukkel Sport,146077.00000000000,165341.00000000000,B,"50",GARE DU MIDI
050b,"2","13","2663",NEERSTALLE,NEERSTALLE,Neerstalle,Neerstalle,146374.00000000000,165650.00000000000,B,"50",GARE DU MIDI
050b,"2","14","2669",BEMPT,BEMPT,Bempt,Bempt,146260.00000000000,165796.00000000000,B,"50",GARE DU MIDI
050b,"2","15","2665",MAX WALLER,MAX WALLER,Max Waller,Max Waller,146172.00000000000,166241.00000000000,B,"50",GARE DU MIDI
050b,"2","16","5152",SAINT-DENIS,SINT-DENIJS,Saint-Denis,Sint-Denijs,146421.00000000000,166678.00000000000,B,"50",GARE DU MIDI
050b,"2","17","5161",FOREST CENTRE,VORST CENTRUM,Forest Centre,Vorst Centrum,146476.00000000000,166789.00000000000,B,"50",GARE DU MIDI
050b,"2","18","1085",BERVOETS,BERVOETS,Bervoets,Bervoets,146598.50000000000,167448.50000000000,B,"50",GARE DU MIDI
050b,"2","19","2524",CHARROI,GERIJ,Charroi,Gerij,146751.00000000000,167987.00000000000,B,"50",GARE DU MIDI
050b,"2","20","5159",WIELS,WIELS,Wiels,Wiels,147011.00000000000,168273.00000000000,B,"50",GARE DU MIDI
050b,"2","21","5757",ORBAN,ORBAN,Orban,Orban,147093.00000000000,168539.00000000000,B,"50",GARE DU MIDI
050b,"2","22","2672",IMPRIMERIE,DRUKKERIJ,Imprimerie,Drukkerij,147321.00000000000,168843.00000000000,B,"50",GARE DU MIDI
050b,"2","23","2670",AVENUE DU ROI,KONINGSLAAN,Avenue du Roi,Koningslaan,147471.00000000000,169030.00000000000,B,"50",GARE DU MIDI
050b,"2","24","2671",SUEDE,ZWEDEN,Suède,Zweden,147700.00000000000,169311.00000000000,B,"50",GARE DU MIDI
050b,"2","25","2500",GARE DU MIDI,ZUIDSTATION,Gare du Midi,Zuidstation,147775.00000000000,169607.00000000000,B,"50",GARE DU MIDI
052b,"1","1","2788",GARE CENTRALE,CENTRAAL STATION,Gare Centrale,Centraal Station,149210.20000000001,170562.20000000001,B,"52",FOREST NATIONAL
052b,"1","2","2739",MADELEINE,MAGDALENA,Madeleine,Magdalena,149043.00000000000,170392.00000000000,B,"52",FOREST NATIONAL
052b,"1","3","1167",CHAPELLE,KAPELLEKERK,Chapelle,Kapellekerk,148719.00000000000,170055.00000000000,B,"52",FOREST NATIONAL
052b,"1","4","1168",JEU DE BALLE,VOSSENPLEIN,Jeu de Balle,Vossenplein,148459.00000000000,169668.00000000000,B,"52",FOREST NATIONAL
052b,"1","5","1169",PORTE DE HAL,HALLEPOORT,Porte de Hal,Hallepoort,148201.00000000000,169332.00000000000,B,"52",FOREST NATIONAL
052b,"1","6","1801",PORTE DE HAL,HALLEPOORT,Porte de Hal,Hallepoort,148162.20000000001,169191.79999999999,B,"52",FOREST NATIONAL
052b,"1","7","2402",PARVIS ST-GILLES,ST-GILLISVOORPL.,Parvis Saint-Gilles,Sint-Gillisvoorplein,148271.00000000000,168912.00000000000,B,"52",FOREST NATIONAL
052b,"1","8",2334B,BARRIERE,BAREEL,Barrière,Bareel,148224.00000000000,168482.00000000000,B,"52",FOREST NATIONAL
052b,"1","9","2404",COMBAZ,COMBAZ,Combaz,Combaz,147878.00000000000,168322.00000000000,B,"52",FOREST NATIONAL
052b,"1","10","5115",ROCHEFORT,ROCHEFORT,Rochefort,Rochefort,147657.00000000000,168215.00000000000,B,"52",FOREST NATIONAL
052b,"1","11","2738",PIERRE DECOSTER,PIERRE DECOSTER,Pierre Decoster,Pierre Decoster,147267.79999999999,167952.20000000001,B,"52",FOREST NATIONAL
052b,"1","12","2734",UNION,UNION,Union,Union,146910.79999999999,167727.89999999999,B,"52",FOREST NATIONAL
052b,"1","13","1015",BERVOETS,BERVOETS,Bervoets,Bervoets,146555.50000000000,167357.70000000001,B,"52",FOREST NATIONAL
052b,"1","14","5915",FOREST CENTRE,VORST CENTRUM,Forest Centre,Vorst Centrum,146482.00000000000,166852.00000000000,B,"52",FOREST NATIONAL
